year,round,driverId,constructorId,circuitId,laps,points,positionOrder,podium,race_performance,finishing_efficiency,strategy_success
2021,21,847,3,77,14,0.0,19,0,0.0,0.05263157894736842,0
2021,21,854,210,77,8,0.0,20,0,0.0,0.05,0
2021,22,830,9,24,58,26.0,1,1,0.4482758620689655,1.0,1
2021,22,1,131,24,58,18.0,2,1,0.3103448275862069,0.5,1
2021,22,832,6,24,58,15.0,3,1,0.25862068965517243,0.3333333333333333,1
2021,22,852,213,24,58,12.0,4,0,0.20689655172413793,0.25,0
2021,22,842,213,24,58,10.0,5,0,0.1724137931034483,0.2,0
2021,22,822,131,24,58,8.0,6,0,0.13793103448275862,0.16666666666666666,0
2021,22,846,1,24,58,6.0,7,0,0.10344827586206896,0.14285714285714285,0
2021,22,4,214,24,58,4.0,8,0,0.06896551724137931,0.125,0
2021,22,839,214,24,58,2.0,9,0,0.034482758620689655,0.1111111111111111,0
2021,22,844,6,24,58,1.0,10,0,0.017241379310344827,0.1,0
2021,22,20,117,24,58,0.0,11,0,0.0,0.09090909090909091,0
2021,22,817,1,24,57,0.0,12,0,0.0,0.08333333333333333,0
2021,22,840,117,24,57,0.0,13,0,0.0,0.07692307692307693,0
2021,22,854,210,24,57,0.0,14,0,0.0,0.07142857142857142,0
2021,22,815,9,24,55,0.0,15,0,0.0,0.06666666666666667,0
2021,22,849,3,24,50,0.0,16,0,0.0,0.0625,0
2021,22,841,51,24,33,0.0,17,0,0.0,0.058823529411764705,0
2021,22,847,3,24,26,0.0,18,0,0.0,0.05555555555555555,0
2021,22,8,51,24,25,0.0,19,0,0.0,0.05263157894736842,0
2021,22,853,210,24,0,0.0,20,0,,0.05,0
2022,1,844,6,3,57,26.0,1,1,0.45614035087719296,1.0,1
2022,1,832,6,3,57,18.0,2,1,0.3157894736842105,0.5,1
2022,1,1,131,3,57,15.0,3,1,0.2631578947368421,0.3333333333333333,1
2022,1,847,131,3,57,12.0,4,0,0.21052631578947367,0.25,0
2022,1,825,210,3,57,10.0,5,0,0.17543859649122806,0.2,0
2022,1,822,51,3,57,8.0,6,0,0.14035087719298245,0.16666666666666666,0
2022,1,839,214,3,57,6.0,7,0,0.10526315789473684,0.14285714285714285,0
2022,1,852,213,3,57,4.0,8,0,0.07017543859649122,0.125,0
2022,1,4,214,3,57,2.0,9,0,0.03508771929824561,0.1111111111111111,0
2022,1,855,51,3,57,1.0,10,0,0.017543859649122806,0.1,0
2022,1,854,210,3,57,0.0,11,0,0.0,0.09090909090909091,0
2022,1,840,117,3,57,0.0,12,0,0.0,0.08333333333333333,0
2022,1,848,3,3,57,0.0,13,0,0.0,0.07692307692307693,0
2022,1,817,1,3,57,0.0,14,0,0.0,0.07142857142857142,0
2022,1,846,1,3,57,0.0,15,0,0.0,0.06666666666666667,0
2022,1,849,3,3,57,0.0,16,0,0.0,0.0625,0
2022,1,807,117,3,57,0.0,17,0,0.0,0.058823529411764705,0
2022,1,815,9,3,56,0.0,18,0,0.0,0.05555555555555555,0
2022,1,830,9,3,54,0.0,19,0,0.0,0.05263157894736842,0
2022,1,842,213,3,44,0.0,20,0,0.0,0.05,0
2022,2,830,9,77,50,25.0,1,1,0.5,1.0,1
2022,2,844,6,77,50,19.0,2,1,0.38,0.5,1
2022,2,832,6,77,50,15.0,3,1,0.3,0.3333333333333333,1
2022,2,815,9,77,50,12.0,4,0,0.24,0.25,0
2022,2,847,131,77,50,10.0,5,0,0.2,0.2,0
2022,2,839,214,77,50,8.0,6,0,0.16,0.16666666666666666,0
2022,2,846,1,77,50,6.0,7,0,0.12,0.14285714285714285,0
2022,2,842,213,77,50,4.0,8,0,0.08,0.125,0
2022,2,825,210,77,50,2.0,9,0,0.04,0.1111111111111111,0
2022,2,1,131,77,50,1.0,10,0,0.02,0.1,0
2022,2,855,51,77,50,0.0,11,0,0.0,0.09090909090909091,0
2022,2,807,117,77,50,0.0,12,0,0.0,0.08333333333333333,0
2022,2,840,117,77,49,0.0,13,0,0.0,0.07692307692307693,0
2022,2,848,3,77,47,0.0,14,0,0.0,0.07142857142857142,0
2022,2,822,51,77,36,0.0,15,0,0.0,0.06666666666666667,0
2022,2,4,214,77,35,0.0,16,0,0.0,0.0625,0
2022,2,817,1,77,35,0.0,17,0,0.0,0.058823529411764705,0
2022,2,849,3,77,14,0.0,18,0,0.0,0.05555555555555555,0
2022,2,852,213,77,0,0.0,19,0,,0.05263157894736842,0
2022,2,854,210,77,0,0.0,20,0,,0.05,0
2022,3,844,6,1,58,26.0,1,1,0.4482758620689655,1.0,1
2022,3,815,9,1,58,18.0,2,1,0.3103448275862069,0.5,1
2022,3,847,131,1,58,15.0,3,1,0.25862068965517243,0.3333333333333333,1
2022,3,1,131,1,58,12.0,4,0,0.20689655172413793,0.25,0
2022,3,846,1,1,58,10.0,5,0,0.1724137931034483,0.2,0
2022,3,817,1,1,58,8.0,6,0,0.13793103448275862,0.16666666666666666,0
2022,3,839,214,1,58,6.0,7,0,0.10344827586206896,0.14285714285714285,0
2022,3,822,51,1,58,4.0,8,0,0.06896551724137931,0.125,0
2022,3,842,213,1,58,2.0,9,0,0.034482758620689655,0.1111111111111111,0
2022,3,848,3,1,58,1.0,10,0,0.017241379310344827,0.1,0
2022,3,855,51,1,58,0.0,11,0,0.0,0.09090909090909091,0
2022,3,840,117,1,58,0.0,12,0,0.0,0.08333333333333333,0
2022,3,854,210,1,57,0.0,13,0,0.0,0.07692307692307693,0
2022,3,825,210,1,57,0.0,14,0,0.0,0.07142857142857142,0
2022,3,852,213,1,57,0.0,15,0,0.0,0.06666666666666667,0
2022,3,849,3,1,57,0.0,16,0,0.0,0.0625,0
2022,3,4,214,1,57,0.0,17,0,0.0,0.058823529411764705,0
2022,3,830,9,1,38,0.0,18,0,0.0,0.05555555555555555,0
2022,3,20,117,1,22,0.0,19,0,0.0,0.05263157894736842,0
2022,3,832,6,1,1,0.0,20,0,0.0,0.05,0
2022,4,830,9,21,63,26.0,1,1,0.4126984126984127,1.0,1
2022,4,815,9,21,63,18.0,2,1,0.2857142857142857,0.5,1
2022,4,846,1,21,63,15.0,3,1,0.23809523809523808,0.3333333333333333,1
2022,4,847,131,21,63,12.0,4,0,0.19047619047619047,0.25,0
2022,4,822,51,21,63,10.0,5,0,0.15873015873015872,0.2,0
2022,4,844,6,21,63,8.0,6,0,0.12698412698412698,0.16666666666666666,0
2022,4,852,213,21,63,6.0,7,0,0.09523809523809523,0.14285714285714285,0
2022,4,20,117,21,63,4.0,8,0,0.06349206349206349,0.125,0
2022,4,825,210,21,63,2.0,9,0,0.031746031746031744,0.1111111111111111,0
2022,4,840,117,21,62,1.0,10,0,0.016129032258064516,0.1,0
2022,4,848,3,21,62,0.0,11,0,0.0,0.09090909090909091,0
2022,4,842,213,21,62,0.0,12,0,0.0,0.08333333333333333,0
2022,4,1,131,21,62,0.0,13,0,0.0,0.07692307692307693,0
2022,4,839,214,21,62,0.0,14,0,0.0,0.07142857142857142,0
2022,4,855,51,21,62,0.0,15,0,0.0,0.06666666666666667,0
2022,4,849,3,21,62,0.0,16,0,0.0,0.0625,0
2022,4,854,210,21,62,0.0,17,0,0.0,0.058823529411764705,0
2022,4,817,1,21,62,0.0,18,0,0.0,0.05555555555555555,0
2022,4,4,214,21,6,0.0,19,0,0.0,0.05263157894736842,0
2022,4,832,6,21,0,0.0,20,0,,0.05,0
2022,5,830,9,79,57,26.0,1,1,0.45614035087719296,1.0,1
2022,5,844,6,79,57,18.0,2,1,0.3157894736842105,0.5,1
2022,5,832,6,79,57,15.0,3,1,0.2631578947368421,0.3333333333333333,1
2022,5,815,9,79,57,12.0,4,0,0.21052631578947367,0.25,0
2022,5,847,131,79,57,10.0,5,0,0.17543859649122806,0.2,0
2022,5,1,131,79,57,8.0,6,0,0.14035087719298245,0.16666666666666666,0
2022,5,822,51,79,57,6.0,7,0,0.10526315789473684,0.14285714285714285,0
2022,5,839,214,79,57,4.0,8,0,0.07017543859649122,0.125,0
2022,5,848,3,79,57,2.0,9,0,0.03508771929824561,0.1111111111111111,0
2022,5,840,117,79,57,1.0,10,0,0.017543859649122806,0.1,0
2022,5,4,214,79,57,0.0,11,0,0.0,0.09090909090909091,0
2022,5,852,213,79,57,0.0,12,0,0.0,0.08333333333333333,0
2022,5,817,1,79,57,0.0,13,0,0.0,0.07692307692307693,0
2022,5,849,3,79,57,0.0,14,0,0.0,0.07142857142857142,0
2022,5,854,210,79,57,0.0,15,0,0.0,0.06666666666666667,0
2022,5,825,210,79,56,0.0,16,0,0.0,0.0625,0
2022,5,20,117,79,54,0.0,17,0,0.0,0.058823529411764705,0
2022,5,842,213,79,45,0.0,18,0,0.0,0.05555555555555555,0
2022,5,846,1,79,39,0.0,19,0,0.0,0.05263157894736842,0
2022,5,855,51,79,6,0.0,20,0,0.0,0.05,0
2022,6,830,9,4,66,25.0,1,1,0.3787878787878788,1.0,1
2022,6,815,9,4,66,19.0,2,1,0.2878787878787879,0.5,1
2022,6,847,131,4,66,15.0,3,1,0.22727272727272727,0.3333333333333333,1
2022,6,832,6,4,66,12.0,4,0,0.18181818181818182,0.25,0
2022,6,1,131,4,66,10.0,5,0,0.15151515151515152,0.2,0
2022,6,822,51,4,66,8.0,6,0,0.12121212121212122,0.16666666666666666,0
2022,6,839,214,4,66,6.0,7,0,0.09090909090909091,0.14285714285714285,0
2022,6,846,1,4,66,4.0,8,0,0.06060606060606061,0.125,0
2022,6,4,214,4,65,2.0,9,0,0.03076923076923077,0.1111111111111111,0
2022,6,852,213,4,65,1.0,10,0,0.015384615384615385,0.1,0
2022,6,20,117,4,65,0.0,11,0,0.0,0.09090909090909091,0
2022,6,817,1,4,65,0.0,12,0,0.0,0.08333333333333333,0
2022,6,842,213,4,65,0.0,13,0,0.0,0.07692307692307693,0
2022,6,854,210,4,65,0.0,14,0,0.0,0.07142857142857142,0
2022,6,840,117,4,65,0.0,15,0,0.0,0.06666666666666667,0
2022,6,849,3,4,64,0.0,16,0,0.0,0.0625,0
2022,6,825,210,4,64,0.0,17,0,0.0,0.058823529411764705,0
2022,6,848,3,4,64,0.0,18,0,0.0,0.05555555555555555,0
2022,6,855,51,4,28,0.0,19,0,0.0,0.05263157894736842,0
2022,6,844,6,4,27,0.0,20,0,0.0,0.05,0
2022,7,815,9,6,64,25.0,1,1,0.390625,1.0,1
2022,7,832,6,6,64,18.0,2,1,0.28125,0.5,1
2022,7,830,9,6,64,15.0,3,1,0.234375,0.3333333333333333,1
2022,7,844,6,6,64,12.0,4,0,0.1875,0.25,0
2022,7,847,131,6,64,10.0,5,0,0.15625,0.2,0
2022,7,846,1,6,64,9.0,6,0,0.140625,0.16666666666666666,0
2022,7,4,214,6,64,6.0,7,0,0.09375,0.14285714285714285,0
2022,7,1,131,6,64,4.0,8,0,0.0625,0.125,0
2022,7,822,51,6,64,2.0,9,0,0.03125,0.1111111111111111,0
2022,7,20,117,6,64,1.0,10,0,0.015625,0.1,0
2022,7,842,213,6,64,0.0,11,0,0.0,0.09090909090909091,0
2022,7,839,214,6,64,0.0,12,0,0.0,0.08333333333333333,0
2022,7,817,1,6,64,0.0,13,0,0.0,0.07692307692307693,0
2022,7,840,117,6,64,0.0,14,0,0.0,0.07142857142857142,0
2022,7,849,3,6,63,0.0,15,0,0.0,0.06666666666666667,0
2022,7,855,51,6,63,0.0,16,0,0.0,0.0625,0
2022,7,852,213,6,63,0.0,17,0,0.0,0.058823529411764705,0
2022,7,848,3,6,48,0.0,18,0,0.0,0.05555555555555555,0
2022,7,854,210,6,24,0.0,19,0,0.0,0.05263157894736842,0
2022,7,825,210,6,19,0.0,20,0,0.0,0.05,0
2022,8,830,9,73,51,25.0,1,1,0.49019607843137253,1.0,1
2022,8,815,9,73,51,19.0,2,1,0.37254901960784315,0.5,1
2022,8,847,131,73,51,15.0,3,1,0.29411764705882354,0.3333333333333333,1
2022,8,1,131,73,51,12.0,4,0,0.23529411764705882,0.25,0
2022,8,842,213,73,51,10.0,5,0,0.19607843137254902,0.2,0
2022,8,20,117,73,51,8.0,6,0,0.1568627450980392,0.16666666666666666,0
2022,8,4,214,73,51,6.0,7,0,0.11764705882352941,0.14285714285714285,0
2022,8,817,1,73,51,4.0,8,0,0.0784313725490196,0.125,0
2022,8,846,1,73,51,2.0,9,0,0.0392156862745098,0.1111111111111111,0
2022,8,839,214,73,51,1.0,10,0,0.0196078431372549,0.1,0
2022,8,822,51,73,50,0.0,11,0,0.0,0.09090909090909091,0
2022,8,848,3,73,50,0.0,12,0,0.0,0.08333333333333333,0
2022,8,852,213,73,50,0.0,13,0,0.0,0.07692307692307693,0
2022,8,854,210,73,50,0.0,14,0,0.0,0.07142857142857142,0
2022,8,849,3,73,50,0.0,15,0,0.0,0.06666666666666667,0
2022,8,840,117,73,46,0.0,16,0,0.0,0.0625,0
2022,8,825,210,73,31,0.0,17,0,0.0,0.058823529411764705,0
2022,8,855,51,73,23,0.0,18,0,0.0,0.05555555555555555,0
2022,8,844,6,73,21,0.0,19,0,0.0,0.05263157894736842,0
2022,8,832,6,73,8,0.0,20,0,0.0,0.05,0
2022,9,830,9,7,70,25.0,1,1,0.35714285714285715,1.0,1
2022,9,832,6,7,70,19.0,2,1,0.2714285714285714,0.5,1
2022,9,1,131,7,70,15.0,3,1,0.21428571428571427,0.3333333333333333,1
2022,9,847,131,7,70,12.0,4,0,0.17142857142857143,0.25,0
2022,9,844,6,7,70,10.0,5,0,0.14285714285714285,0.2,0
2022,9,839,214,7,70,8.0,6,0,0.11428571428571428,0.16666666666666666,0
2022,9,822,51,7,70,6.0,7,0,0.08571428571428572,0.14285714285714285,0
2022,9,855,51,7,70,4.0,8,0,0.05714285714285714,0.125,0
2022,9,4,214,7,70,2.0,9,0,0.02857142857142857,0.1111111111111111,0
2022,9,840,117,7,70,1.0,10,0,0.014285714285714285,0.1,0
2022,9,817,1,7,70,0.0,11,0,0.0,0.09090909090909091,0
2022,9,20,117,7,70,0.0,12,0,0.0,0.08333333333333333,0
2022,9,848,3,7,70,0.0,13,0,0.0,0.07692307692307693,0
2022,9,842,213,7,70,0.0,14,0,0.0,0.07142857142857142,0
2022,9,846,1,7,70,0.0,15,0,0.0,0.06666666666666667,0
2022,9,849,3,7,70,0.0,16,0,0.0,0.0625,0
2022,9,825,210,7,70,0.0,17,0,0.0,0.058823529411764705,0
2022,9,852,213,7,47,0.0,18,0,0.0,0.05555555555555555,0
2022,9,854,210,7,18,0.0,19,0,0.0,0.05263157894736842,0
2022,9,815,9,7,7,0.0,20,0,0.0,0.05,0
2022,10,832,6,9,52,25.0,1,1,0.4807692307692308,1.0,1
2022,10,815,9,9,52,18.0,2,1,0.34615384615384615,0.5,1
2022,10,1,131,9,52,16.0,3,1,0.3076923076923077,0.3333333333333333,1
2022,10,844,6,9,52,12.0,4,0,0.23076923076923078,0.25,0
2022,10,4,214,9,52,10.0,5,0,0.19230769230769232,0.2,0
2022,10,846,1,9,52,8.0,6,0,0.15384615384615385,0.16666666666666666,0
2022,10,830,9,9,52,6.0,7,0,0.11538461538461539,0.14285714285714285,0
2022,10,854,210,9,52,4.0,8,0,0.07692307692307693,0.125,0
2022,10,20,117,9,52,2.0,9,0,0.038461538461538464,0.1111111111111111,0
2022,10,825,210,9,52,1.0,10,0,0.019230769230769232,0.1,0
2022,10,840,117,9,52,0.0,11,0,0.0,0.09090909090909091,0
2022,10,849,3,9,52,0.0,12,0,0.0,0.08333333333333333,0
2022,10,817,1,9,52,0.0,13,0,0.0,0.07692307692307693,0
2022,10,852,213,9,52,0.0,14,0,0.0,0.07142857142857142,0
2022,10,839,214,9,37,0.0,15,0,0.0,0.06666666666666667,0
2022,10,842,213,9,26,0.0,16,0,0.0,0.0625,0
2022,10,822,51,9,20,0.0,17,0,0.0,0.058823529411764705,0
2022,10,847,131,9,0,0.0,18,0,,0.05555555555555555,0
2022,10,855,51,9,0,0.0,19,0,,0.05263157894736842,0
2022,10,848,3,9,0,0.0,20,0,,0.05,0
2022,11,844,6,70,71,25.0,1,1,0.352112676056338,1.0,1
2022,11,830,9,70,71,19.0,2,1,0.2676056338028169,0.5,1
2022,11,1,131,70,71,15.0,3,1,0.2112676056338028,0.3333333333333333,1
2022,11,847,131,70,71,12.0,4,0,0.16901408450704225,0.25,0
2022,11,839,214,70,71,10.0,5,0,0.14084507042253522,0.2,0
2022,11,854,210,70,70,8.0,6,0,0.11428571428571428,0.16666666666666666,0
2022,11,846,1,70,70,6.0,7,0,0.08571428571428572,0.14285714285714285,0
2022,11,825,210,70,70,4.0,8,0,0.05714285714285714,0.125,0
2022,11,817,1,70,70,2.0,9,0,0.02857142857142857,0.1111111111111111,0
2022,11,4,214,70,70,1.0,10,0,0.014285714285714285,0.1,0
2022,11,822,51,70,70,0.0,11,0,0.0,0.09090909090909091,0
2022,11,848,3,70,70,0.0,12,0,0.0,0.08333333333333333,0
2022,11,840,117,70,70,0.0,13,0,0.0,0.07692307692307693,0
2022,11,855,51,70,70,0.0,14,0,0.0,0.07142857142857142,0
2022,11,842,213,70,70,0.0,15,0,0.0,0.06666666666666667,0
2022,11,852,213,70,70,0.0,16,0,0.0,0.0625,0
2022,11,20,117,70,70,0.0,17,0,0.0,0.058823529411764705,0
2022,11,832,6,70,56,0.0,18,0,0.0,0.05555555555555555,0
2022,11,849,3,70,48,0.0,19,0,0.0,0.05263157894736842,0
2022,11,815,9,70,24,0.0,20,0,0.0,0.05,0
2022,12,830,9,34,53,25.0,1,1,0.4716981132075472,1.0,1
2022,12,1,131,34,53,18.0,2,1,0.33962264150943394,0.5,1
2022,12,847,131,34,53,15.0,3,1,0.2830188679245283,0.3333333333333333,1
2022,12,815,9,34,53,12.0,4,0,0.22641509433962265,0.25,0
2022,12,832,6,34,53,11.0,5,0,0.20754716981132076,0.2,0
2022,12,4,214,34,53,8.0,6,0,0.1509433962264151,0.16666666666666666,0
2022,12,846,1,34,53,6.0,7,0,0.11320754716981132,0.14285714285714285,0
2022,12,839,214,34,53,4.0,8,0,0.07547169811320754,0.125,0
2022,12,817,1,34,53,2.0,9,0,0.03773584905660377,0.1111111111111111,0
2022,12,840,117,34,53,1.0,10,0,0.018867924528301886,0.1,0
2022,12,20,117,34,53,0.0,11,0,0.0,0.09090909090909091,0
2022,12,842,213,34,53,0.0,12,0,0.0,0.08333333333333333,0
2022,12,848,3,34,53,0.0,13,0,0.0,0.07692307692307693,0
2022,12,822,51,34,53,0.0,14,0,0.0,0.07142857142857142,0
2022,12,854,210,34,53,0.0,15,0,0.0,0.06666666666666667,0
2022,12,855,51,34,47,0.0,16,0,0.0,0.0625,0
2022,12,849,3,34,40,0.0,17,0,0.0,0.058823529411764705,0
2022,12,825,210,34,37,0.0,18,0,0.0,0.05555555555555555,0
2022,12,844,6,34,17,0.0,19,0,0.0,0.05263157894736842,0
2022,12,852,213,34,17,0.0,20,0,0.0,0.05,0
2022,13,830,9,11,70,25.0,1,1,0.35714285714285715,1.0,1
2022,13,1,131,11,70,19.0,2,1,0.2714285714285714,0.5,1
2022,13,847,131,11,70,15.0,3,1,0.21428571428571427,0.3333333333333333,1
2022,13,832,6,11,70,12.0,4,0,0.17142857142857143,0.25,0
2022,13,815,9,11,70,10.0,5,0,0.14285714285714285,0.2,0
2022,13,844,6,11,70,8.0,6,0,0.11428571428571428,0.16666666666666666,0
2022,13,846,1,11,70,6.0,7,0,0.08571428571428572,0.14285714285714285,0
2022,13,4,214,11,69,4.0,8,0,0.057971014492753624,0.125,0
2022,13,839,214,11,69,2.0,9,0,0.028985507246376812,0.1111111111111111,0
2022,13,20,117,11,69,1.0,10,0,0.014492753623188406,0.1,0
2022,13,840,117,11,69,0.0,11,0,0.0,0.09090909090909091,0
2022,13,842,213,11,69,0.0,12,0,0.0,0.08333333333333333,0
2022,13,855,51,11,69,0.0,13,0,0.0,0.07692307692307693,0
2022,13,854,210,11,69,0.0,14,0,0.0,0.07142857142857142,0
2022,13,817,1,11,69,0.0,15,0,0.0,0.06666666666666667,0
2022,13,825,210,11,69,0.0,16,0,0.0,0.0625,0
2022,13,848,3,11,69,0.0,17,0,0.0,0.058823529411764705,0
2022,13,849,3,11,69,0.0,18,0,0.0,0.05555555555555555,0
2022,13,852,213,11,68,0.0,19,0,0.0,0.05263157894736842,0
2022,13,822,51,11,65,0.0,20,0,0.0,0.05,0
2022,14,830,9,13,44,26.0,1,1,0.5909090909090909,1.0,1
2022,14,815,9,13,44,18.0,2,1,0.4090909090909091,0.5,1
2022,14,832,6,13,44,15.0,3,1,0.3409090909090909,0.3333333333333333,1
2022,14,847,131,13,44,12.0,4,0,0.2727272727272727,0.25,0
2022,14,4,214,13,44,10.0,5,0,0.22727272727272727,0.2,0
2022,14,844,6,13,44,8.0,6,0,0.18181818181818182,0.16666666666666666,0
2022,14,839,214,13,44,6.0,7,0,0.13636363636363635,0.14285714285714285,0
2022,14,20,117,13,44,4.0,8,0,0.09090909090909091,0.125,0
2022,14,842,213,13,44,2.0,9,0,0.045454545454545456,0.1111111111111111,0
2022,14,848,3,13,44,1.0,10,0,0.022727272727272728,0.1,0
2022,14,840,117,13,44,0.0,11,0,0.0,0.09090909090909091,0
2022,14,846,1,13,44,0.0,12,0,0.0,0.08333333333333333,0
2022,14,852,213,13,44,0.0,13,0,0.0,0.07692307692307693,0
2022,14,855,51,13,44,0.0,14,0,0.0,0.07142857142857142,0
2022,14,817,1,13,44,0.0,15,0,0.0,0.06666666666666667,0
2022,14,825,210,13,43,0.0,16,0,0.0,0.0625,0
2022,14,854,210,13,43,0.0,17,0,0.0,0.058823529411764705,0
2022,14,849,3,13,43,0.0,18,0,0.0,0.05555555555555555,0
2022,14,822,51,13,1,0.0,19,0,0.0,0.05263157894736842,0
2022,14,1,131,13,0,0.0,20,0,,0.05,0
2022,15,830,9,39,72,26.0,1,1,0.3611111111111111,1.0,1
2022,15,847,131,39,72,18.0,2,1,0.25,0.5,1
2022,15,844,6,39,72,15.0,3,1,0.20833333333333334,0.3333333333333333,1
2022,15,1,131,39,72,12.0,4,0,0.16666666666666666,0.25,0
2022,15,815,9,39,72,10.0,5,0,0.1388888888888889,0.2,0
2022,15,4,214,39,72,8.0,6,0,0.1111111111111111,0.16666666666666666,0
2022,15,846,1,39,72,6.0,7,0,0.08333333333333333,0.14285714285714285,0
2022,15,832,6,39,72,4.0,8,0,0.05555555555555555,0.125,0
2022,15,839,214,39,72,2.0,9,0,0.027777777777777776,0.1111111111111111,0
2022,15,840,117,39,72,1.0,10,0,0.013888888888888888,0.1,0
2022,15,842,213,39,72,0.0,11,0,0.0,0.09090909090909091,0
2022,15,848,3,39,72,0.0,12,0,0.0,0.08333333333333333,0
2022,15,854,210,39,72,0.0,13,0,0.0,0.07692307692307693,0
2022,15,20,117,39,72,0.0,14,0,0.0,0.07142857142857142,0
2022,15,825,210,39,72,0.0,15,0,0.0,0.06666666666666667,0
2022,15,855,51,39,72,0.0,16,0,0.0,0.0625,0
2022,15,817,1,39,72,0.0,17,0,0.0,0.058823529411764705,0
2022,15,849,3,39,71,0.0,18,0,0.0,0.05555555555555555,0
2022,15,822,51,39,53,0.0,19,0,0.0,0.05263157894736842,0
2022,15,852,213,39,43,0.0,20,0,0.0,0.05,0
2022,16,830,9,14,53,25.0,1,1,0.4716981132075472,1.0,1
2022,16,844,6,14,53,18.0,2,1,0.33962264150943394,0.5,1
2022,16,847,131,14,53,15.0,3,1,0.2830188679245283,0.3333333333333333,1
2022,16,832,6,14,53,12.0,4,0,0.22641509433962265,0.25,0
2022,16,1,131,14,53,10.0,5,0,0.18867924528301888,0.2,0
2022,16,815,9,14,53,9.0,6,0,0.16981132075471697,0.16666666666666666,0
2022,16,846,1,14,53,6.0,7,0,0.11320754716981132,0.14285714285714285,0
2022,16,842,213,14,53,4.0,8,0,0.07547169811320754,0.125,0
2022,16,856,3,14,53,2.0,9,0,0.03773584905660377,0.1111111111111111,0
2022,16,855,51,14,53,1.0,10,0,0.018867924528301886,0.1,0
2022,16,839,214,14,53,0.0,11,0,0.0,0.09090909090909091,0
2022,16,854,210,14,53,0.0,12,0,0.0,0.08333333333333333,0
2022,16,822,51,14,52,0.0,13,0,0.0,0.07692307692307693,0
2022,16,852,213,14,52,0.0,14,0,0.0,0.07142857142857142,0
2022,16,849,3,14,52,0.0,15,0,0.0,0.06666666666666667,0
2022,16,825,210,14,52,0.0,16,0,0.0,0.0625,0
2022,16,817,1,14,45,0.0,17,0,0.0,0.058823529411764705,0
2022,16,840,117,14,39,0.0,18,0,0.0,0.05555555555555555,0
2022,16,4,214,14,31,0.0,19,0,0.0,0.05263157894736842,0
2022,16,20,117,14,10,0.0,20,0,0.0,0.05,0
2022,17,815,9,15,59,25.0,1,1,0.423728813559322,1.0,1
2022,17,844,6,15,59,18.0,2,1,0.3050847457627119,0.5,1
2022,17,832,6,15,59,15.0,3,1,0.2542372881355932,0.3333333333333333,1
2022,17,846,1,15,59,12.0,4,0,0.2033898305084746,0.25,0
2022,17,817,1,15,59,10.0,5,0,0.1694915254237288,0.2,0
2022,17,840,117,15,59,8.0,6,0,0.13559322033898305,0.16666666666666666,0
2022,17,830,9,15,59,6.0,7,0,0.1016949152542373,0.14285714285714285,0
2022,17,20,117,15,59,4.0,8,0,0.06779661016949153,0.125,0
2022,17,1,131,15,59,2.0,9,0,0.03389830508474576,0.1111111111111111,0
2022,17,842,213,15,59,1.0,10,0,0.01694915254237288,0.1,0
2022,17,822,51,15,59,0.0,11,0,0.0,0.09090909090909091,0
2022,17,825,210,15,59,0.0,12,0,0.0,0.08333333333333333,0
2022,17,854,210,15,58,0.0,13,0,0.0,0.07692307692307693,0
2022,17,847,131,15,57,0.0,14,0,0.0,0.07142857142857142,0
2022,17,852,213,15,34,0.0,15,0,0.0,0.06666666666666667,0
2022,17,839,214,15,26,0.0,16,0,0.0,0.0625,0
2022,17,848,3,15,25,0.0,17,0,0.0,0.058823529411764705,0
2022,17,4,214,15,20,0.0,18,0,0.0,0.05555555555555555,0
2022,17,849,3,15,7,0.0,19,0,0.0,0.05263157894736842,0
2022,17,855,51,15,6,0.0,20,0,0.0,0.05,0
2022,18,830,9,22,28,25.0,1,1,0.8928571428571429,1.0,1
2022,18,815,9,22,28,18.0,2,1,0.6428571428571429,0.5,1
2022,18,844,6,22,28,15.0,3,1,0.5357142857142857,0.3333333333333333,1
2022,18,839,214,22,28,12.0,4,0,0.42857142857142855,0.25,0
2022,18,1,131,22,28,10.0,5,0,0.35714285714285715,0.2,0
2022,18,20,117,22,28,8.0,6,0,0.2857142857142857,0.16666666666666666,0
2022,18,4,214,22,28,6.0,7,0,0.21428571428571427,0.14285714285714285,0
2022,18,847,131,22,28,4.0,8,0,0.14285714285714285,0.125,0
2022,18,849,3,22,28,2.0,9,0,0.07142857142857142,0.1111111111111111,0
2022,18,846,1,22,28,1.0,10,0,0.03571428571428571,0.1,0
2022,18,817,1,22,28,0.0,11,0,0.0,0.09090909090909091,0
2022,18,840,117,22,28,0.0,12,0,0.0,0.08333333333333333,0
2022,18,852,213,22,28,0.0,13,0,0.0,0.07692307692307693,0
2022,18,825,210,22,28,0.0,14,0,0.0,0.07142857142857142,0
2022,18,822,51,22,28,0.0,15,0,0.0,0.06666666666666667,0
2022,18,855,51,22,28,0.0,16,0,0.0,0.0625,0
2022,18,854,210,22,28,0.0,17,0,0.0,0.058823529411764705,0
2022,18,842,213,22,28,0.0,18,0,0.0,0.05555555555555555,0
2022,18,832,6,22,0,0.0,19,0,,0.05263157894736842,0
2022,18,848,3,22,0,0.0,20,0,,0.05,0
2022,19,830,9,69,56,25.0,1,1,0.44642857142857145,1.0,1
2022,19,1,131,69,56,18.0,2,1,0.32142857142857145,0.5,1
2022,19,844,6,69,56,15.0,3,1,0.26785714285714285,0.3333333333333333,1
